Bias Voltage (V)	Probe Current (A)
24.953070	0.003590
25.118454	0.003712
25.289104	0.003625
25.454182	0.003845
25.622021	0.003845
25.789726	0.003671
25.960701	0.003664
26.123224	0.003725
26.297596	0.003766
26.460014	0.003641
26.625605	0.004007
26.793961	0.003654
26.957321	0.003754
27.130377	0.003884
27.293053	0.003968
27.463646	0.004080
27.630207	0.003909
27.799885	0.004014
27.964785	0.003919
28.130560	0.004159
28.297703	0.003964
28.465273	0.003978
28.633392	0.004062
28.801083	0.004083
28.967691	0.003943
29.132006	0.004274
29.298714	0.004239
29.459711	0.004300
29.631304	0.004224
29.803642	0.004058
29.964876	0.004111
30.133364	0.004349
30.296486	0.004422
30.471338	0.004130
30.635880	0.004260
30.803171	0.004221
30.969753	0.004280
31.133539	0.004462
31.302927	0.004487
31.467609	0.004376
31.636139	0.004525
31.801874	0.004289
31.973021	0.004448
32.140079	0.004245
32.307308	0.004327
32.472584	0.004363
32.637852	0.004503
32.804283	0.004135
32.968834	0.004576
33.141140	0.004532
33.305725	0.004539
33.476036	0.004614
33.638245	0.004588
33.810524	0.004822
33.976768	0.004548
34.140755	0.004554
34.308746	0.004571
34.472996	0.004886
34.648525	0.004647
34.809605	0.004801
34.978149	0.004688
35.145302	0.004828
35.313183	0.005043
35.482399	0.004804
35.645054	0.004749
35.812557	0.005039
35.977859	0.004888
36.145714	0.004927
36.311501	0.005112
36.481560	0.004903
36.648678	0.004976
36.816513	0.004979
36.978485	0.005087
37.147228	0.004988
37.315521	0.005098
37.478310	0.005132
37.648941	0.005065
37.814545	0.004733
37.987614	0.005171
38.150230	0.005231
38.314953	0.005545
38.487782	0.005186
38.648346	0.005268
38.819271	0.005570
38.984432	0.005375
39.151802	0.005180
39.318256	0.005377
39.485806	0.005402
39.652523	0.005305
39.822247	0.005752
39.987122	0.005486
