Bias Voltage (V)	Probe Current (A)
17.081535	0.002157
17.250406	0.002221
17.416544	0.002266
17.581905	0.002291
17.754507	0.002329
17.920109	0.002369
18.087692	0.002418
18.253412	0.002464
18.425087	0.002491
18.591595	0.002528
18.759081	0.002550
18.924110	0.002567
19.089344	0.002608
19.261364	0.002659
19.423010	0.002683
19.596336	0.002728
19.761570	0.002722
19.930153	0.002783
20.096695	0.002802
20.266489	0.002853
20.432230	0.002857
20.598106	0.002855
20.766430	0.002895
20.933899	0.002918
21.103067	0.002979
21.270199	0.002990
21.437555	0.003006
21.604815	0.002998
21.775595	0.003038
21.940062	0.003078
22.106058	0.003079
22.273954	0.003132
22.440737	0.003138
22.611237	0.003173
22.772928	0.003161
22.946228	0.003206
23.110849	0.003226
23.279696	0.003228
23.444759	0.003261
23.610489	0.003270
23.782494	0.003295
23.945370	0.003335
24.116056	0.003336
24.280897	0.003385
24.454948	0.003403
24.619596	0.003398
24.788643	0.003428
24.952496	0.003437
25.118176	0.003440
25.290199	0.003493
25.455450	0.003489
25.624605	0.003512
25.790104	0.003517
25.960062	0.003557
26.123407	0.003561
26.297129	0.003561
26.461231	0.003595
26.625284	0.003621
26.793982	0.003597
26.958862	0.003653
27.129513	0.003651
27.295303	0.003695
27.462872	0.003713
27.628162	0.003703
27.798409	0.003732
27.966026	0.003733
28.127590	0.003754
28.299202	0.003783
28.462421	0.003787
28.634588	0.003834
28.799337	0.003836
28.966499	0.003851
29.132742	0.003875
29.299717	0.003890
29.466291	0.003928
29.629950	0.003904
29.801579	0.003919
29.964840	0.003948
30.134304	0.003984
30.298990	0.003974
30.469034	0.003992
30.635473	0.004018
30.803598	0.004037
30.968504	0.004074
31.133516	0.004062
31.305752	0.004106
31.470095	0.004128
31.639265	0.004133
31.800831	0.004165
31.974152	0.004170
32.139458	0.004161
32.307968	0.004213
32.470940	0.004230
32.637341	0.004250
32.806194	0.004251
32.970177	0.004297
33.140171	0.004311
33.306076	0.004334
33.474686	0.004364
33.638950	0.004370
33.812229	0.004406
33.974411	0.004406
34.142445	0.004392
34.308777	0.004442
34.475082	0.004468
34.644917	0.004510
34.809380	0.004492
34.975796	0.004557
35.142025	0.004571
35.313477	0.004559
35.479359	0.004585
35.644089	0.004594
35.812393	0.004620
35.976013	0.004655
36.144489	0.004648
36.308533	0.004702
36.480614	0.004708
36.646584	0.004750
36.814701	0.004771
36.978897	0.004788
37.145866	0.004814
37.315601	0.004871
37.480453	0.004865
37.649670	0.004878
37.814796	0.004919
37.984814	0.004958
38.150093	0.004970
38.314960	0.004987
38.483528	0.004997
38.647953	0.005020
38.819019	0.005064
38.982193	0.005033
39.151997	0.005081
39.317318	0.005117
39.485310	0.005141
39.649319	0.005172
39.820896	0.005202
39.987831	0.005239
