Bias Voltage (V)	Probe Current (A)
6.383159	-1.224786E-6
6.614032	-1.129736E-6
6.848218	-1.031525E-6
7.080880	-9.189399E-7
7.318798	-7.963592E-7
7.553446	-6.318953E-7
7.787515	-4.800703E-7
8.018838	-2.904255E-7
8.253242	-7.206627E-8
8.487576	1.446558E-7
8.721958	4.126977E-7
8.957073	7.556316E-7
9.187099	1.051667E-6
9.421308	1.455078E-6
9.655215	1.889455E-6
9.889704	2.371169E-6
10.127171	2.981458E-6
10.361685	3.674538E-6
10.589361	4.418449E-6
10.827163	5.273926E-6
11.061053	6.265086E-6
11.295774	7.315563E-6
11.530535	8.680779E-6
11.753857	1.001967E-5
11.993869	1.184087E-5
12.228127	1.370952E-5
12.462269	1.600728E-5
12.696165	1.866942E-5
12.934092	2.151944E-5
13.162204	2.467797E-5
13.397371	2.839754E-5
13.635404	3.277589E-5
13.870674	3.724772E-5
14.105498	4.200735E-5
14.340488	4.767641E-5
14.571301	5.374858E-5
14.806265	5.966999E-5
15.041471	6.608170E-5
15.276286	7.301950E-5
15.510775	8.041003E-5
15.749107	8.824384E-5
15.976565	9.652006E-5
16.210466	0.000103
16.448534	0.000112
16.683571	0.000121
16.918268	0.000130
17.149567	0.000138
17.384617	0.000147
17.619179	0.000157
17.853901	0.000166
18.088516	0.000175
18.323511	0.000185
18.554935	0.000195
18.789774	0.000204
19.024471	0.000213
19.262482	0.000223
19.497150	0.000233
19.725334	0.000242
19.960081	0.000253
20.198206	0.000262
20.433344	0.000272
20.668104	0.000282
20.902868	0.000291
21.134474	0.000302
21.368488	0.000311
21.603477	0.000323
21.838318	0.000333
22.072844	0.000343
22.311165	0.000353
22.539524	0.000362
22.774549	0.000373
23.012121	0.000383
23.246691	0.000394
23.481619	0.000405
23.713007	0.000414
23.947813	0.000424
24.182423	0.000436
24.417423	0.000445
24.651789	0.000455
24.886889	0.000465
25.118279	0.000476
25.352659	0.000486
25.587860	0.000498
25.825954	0.000508
26.060411	0.000518
26.295322	0.000528
26.526428	0.000537
26.760838	0.000548
26.994982	0.000558
27.229189	0.000568
27.463297	0.000578
27.694374	0.000587
27.928225	0.000598
28.162397	0.000606
28.396519	0.000618
28.633486	0.000627
28.868494	0.000637
29.096048	0.000645
29.333824	0.000657
29.567968	0.000667
29.801558	0.000677
30.036041	0.000686
30.270523	0.000694
30.501110	0.000705
30.735294	0.000715
30.969572	0.000725
31.204058	0.000734
31.440712	0.000743
31.668495	0.000752
31.903017	0.000762
32.140629	0.000769
32.373943	0.000781
32.609375	0.000792
32.842316	0.000800
33.073956	0.000809
33.307621	0.000818
33.541954	0.000827
33.776508	0.000836
34.010078	0.000846
34.247681	0.000857
34.475586	0.000866
34.709824	0.000873
34.947227	0.000885
35.181866	0.000892
35.415840	0.000901
35.646786	0.000909
35.880718	0.000921
36.114929	0.000925
36.348862	0.000937
36.582619	0.000946
36.816723	0.000953
37.045723	0.000965
37.276962	0.000975
37.507126	0.000982
37.752777	0.000990
37.986950	0.001002
38.214138	0.001006
38.451786	0.001019
38.685570	0.001026
38.919857	0.001036
39.154171	0.001042
39.388393	0.001053
39.619560	0.001062
39.853317	0.001073
40.088421	0.001080
40.323402	0.001087
40.561474	0.001096
40.795883	0.001102
41.024258	0.001115
41.258953	0.001119
41.496891	0.001129
41.731194	0.001141
41.966408	0.001149
42.197906	0.001158
42.432678	0.001166
42.667194	0.001175
42.902180	0.001180
43.136967	0.001190
43.371078	0.001200
43.602779	0.001207
43.837471	0.001214
44.072151	0.001222
44.310528	0.001232
44.545326	0.001242
44.779877	0.001246
45.010708	0.001260
45.245876	0.001266
45.480473	0.001275
45.715187	0.001283
45.950176	0.001294
46.181561	0.001299
46.416656	0.001310
46.651134	0.001313
46.886112	0.001319
47.123848	0.001331
47.358803	0.001340
47.586876	0.001346
47.824894	0.001356
48.059753	0.001362
48.293976	0.001370
48.529076	0.001378
48.763813	0.001389
48.994999	0.001397
49.229847	0.001399
49.465057	0.001411
49.699314	0.001418
49.937187	0.001424
50.165009	0.001430
50.399933	0.001442
50.638523	0.001449
50.873089	0.001455
51.107903	0.001463
51.342609	0.001474
51.574051	0.001478
51.808399	0.001489
52.043316	0.001492
52.277924	0.001499
52.512665	0.001510
52.750656	0.001517
52.979088	0.001525
53.213505	0.001533
53.451744	0.001536
53.686176	0.001547
53.919796	0.001553
54.150845	0.001562
54.385441	0.001566
54.619469	0.001570
54.853191	0.001579
55.088043	0.001588
55.322315	0.001594
55.552906	0.001601
55.787209	0.001610
56.021229	0.001616
56.258579	0.001622
56.493237	0.001632
56.726940	0.001637
56.957798	0.001642
57.192345	0.001648
57.426579	0.001663
57.660545	0.001663
57.895157	0.001671
58.125935	0.001677
58.360046	0.001684
58.593586	0.001686
58.827919	0.001696
59.065376	0.001702
59.299908	0.001711
59.527603	0.001723
59.765148	0.001724
59.999241	0.001731
