Bias Voltage (V)	Probe Current (A)
11.061707	6.645017E-5
11.222546	8.303318E-5
11.387729	0.000123
11.554974	0.000146
11.728677	0.000159
11.892755	0.000198
12.063199	0.000236
12.226323	0.000253
12.394938	0.000328
12.564215	0.000357
12.724896	0.000396
12.895952	0.000451
13.065901	0.000512
13.230313	0.000541
13.387325	0.000627
13.566732	0.000646
13.713663	0.000645
13.792030	0.000682
13.891373	0.000704
13.989193	0.000717
14.403084	0.000990
14.569096	0.001037
14.738175	0.001132
14.903576	0.001152
15.075515	0.001271
15.241884	0.001413
15.408548	0.001528
15.574033	0.001555
15.740194	0.001593
15.912565	0.001585
16.072397	0.001709
16.244656	0.001813
16.410082	0.001654
16.580227	0.001810
16.745670	0.001943
16.918264	0.001979
17.084745	0.001925
17.251417	0.001941
17.416250	0.002046
17.583061	0.002175
17.754713	0.002036
17.918997	0.002348
18.086918	0.002420
18.255239	0.002374
18.423605	0.002514
18.590378	0.002418
18.758739	0.002401
18.924627	0.002466
19.089193	0.002585
19.263138	0.002708
19.424038	0.002600
19.595156	0.002662
19.759386	0.002553
19.932116	0.002494
20.095119	0.002561
20.265945	0.002641
20.432758	0.002746
20.599777	0.002686
20.763493	0.002963
20.930601	0.002966
21.105759	0.002907
21.271435	0.002815
21.437273	0.002798
21.601646	0.003054
21.777407	0.002788
21.939806	0.003244
22.102892	0.003131
22.271404	0.003221
22.439228	0.003218
22.613260	0.003073
22.772190	0.003252
22.947716	0.003086
23.109949	0.003426
23.276564	0.003416
23.446590	0.003328
23.608509	0.003149
23.781456	0.003119
23.948196	0.003320
24.118715	0.003380
24.284538	0.003382
24.454521	0.003394
24.616447	0.003642
24.785587	0.003560
24.955667	0.003254
25.120880	0.003298
25.288994	0.003585
25.455193	0.003612
25.625153	0.003375
25.790571	0.003313
25.964260	0.003428
26.123190	0.003503
26.297234	0.003351
26.457594	0.003824
26.623665	0.003785
26.791262	0.003819
26.958132	0.003774
27.132614	0.003621
27.294874	0.003739
27.464729	0.003709
27.629908	0.003871
27.799055	0.003817
27.963833	0.003838
28.126383	0.003877
28.298109	0.003874
28.465679	0.003870
28.631474	0.003949
28.797064	0.003593
28.968794	0.003582
29.134497	0.003961
29.300228	0.003982
29.468004	0.003960
29.630726	0.004042
29.804234	0.003836
29.969145	0.004090
30.131536	0.004205
30.299286	0.003945
30.470709	0.004287
30.637474	0.004110
30.803621	0.004017
30.965357	0.004390
31.132601	0.004240
31.300932	0.004394
31.469538	0.004031
31.634277	0.004258
31.802113	0.004220
31.975584	0.004220
32.135689	0.004406
32.305096	0.004143
32.473114	0.004068
32.638683	0.004117
32.804752	0.004224
32.969666	0.004368
33.143505	0.004177
33.310043	0.004118
33.472027	0.004404
33.636154	0.004562
33.814201	0.004422
33.976627	0.004387
34.139530	0.004529
34.310135	0.004666
34.471748	0.004641
34.643738	0.004606
34.813179	0.004391
34.977406	0.004587
35.141335	0.004542
35.317646	0.004645
35.477463	0.004864
35.640877	0.004671
35.810127	0.004881
35.978512	0.004632
36.146431	0.004533
36.315430	0.004636
36.485645	0.004877
36.647194	0.004578
36.812714	0.004774
36.981678	0.004775
37.147915	0.004743
37.312973	0.005031
37.484486	0.004748
37.648651	0.004708
37.818596	0.004750
37.987347	0.004701
38.151905	0.004823
38.322315	0.004779
38.482193	0.005084
38.651672	0.004888
38.820652	0.004938
38.986271	0.004925
39.156559	0.004958
39.314960	0.005223
39.483166	0.005378
39.650322	0.004877
39.819294	0.005235
39.983379	0.005522
