Bias Voltage (V)	Probe Current (A)
18.923779	0.002457
19.089422	0.002504
19.261372	0.002549
19.423521	0.002593
19.595325	0.002644
19.760616	0.002675
19.929327	0.002694
20.094761	0.002750
20.267054	0.002789
20.432320	0.002835
20.597488	0.002860
20.766167	0.002897
20.931509	0.002923
21.103718	0.002984
21.268576	0.002999
21.437265	0.003059
21.602858	0.003092
21.774954	0.003122
21.940308	0.003148
22.105497	0.003165
22.274153	0.003198
22.439648	0.003210
22.611658	0.003271
22.773926	0.003282
22.945200	0.003323
23.110579	0.003347
23.279224	0.003385
23.444733	0.003405
23.610468	0.003442
23.781834	0.003472
23.947390	0.003486
24.116459	0.003507
24.281523	0.003537
24.453518	0.003564
24.618641	0.003597
24.787121	0.003614
24.952648	0.003642
25.117880	0.003665
25.289970	0.003694
25.454910	0.003720
25.623930	0.003720
25.789234	0.003759
25.961222	0.003790
26.123068	0.003805
26.295046	0.003829
26.460272	0.003831
26.625271	0.003872
26.793417	0.003886
26.958014	0.003917
27.129694	0.003964
27.294725	0.003964
27.463318	0.003995
27.628195	0.004011
27.799355	0.004042
27.964361	0.004051
28.128752	0.004078
28.297421	0.004109
28.462494	0.004118
28.633411	0.004137
28.798374	0.004182
28.966694	0.004197
29.131685	0.004213
29.299784	0.004242
29.464663	0.004252
29.629414	0.004277
29.800900	0.004306
29.965948	0.004349
30.133911	0.004368
30.299149	0.004357
30.470022	0.004410
30.635523	0.004411
30.803642	0.004462
30.968344	0.004480
31.133512	0.004516
31.305008	0.004552
31.469393	0.004538
31.637770	0.004567
31.802471	0.004600
31.974014	0.004633
32.138844	0.004642
32.306850	0.004691
32.472099	0.004692
32.636711	0.004713
32.805206	0.004751
32.970112	0.004780
33.141357	0.004804
33.306404	0.004823
33.474197	0.004855
33.639286	0.004897
33.810699	0.004908
33.976250	0.004912
34.140591	0.004959
34.308884	0.004984
34.474045	0.004990
34.645542	0.005047
34.810184	0.005064
34.978107	0.005088
35.142967	0.005116
35.314590	0.005152
35.479534	0.005164
35.644466	0.005202
35.812531	0.005214
35.977619	0.005247
36.145988	0.005303
36.310951	0.005309
36.481976	0.005349
36.646805	0.005359
36.814941	0.005384
36.979961	0.005434
37.144878	0.005440
37.316448	0.005477
37.480911	0.005518
37.649616	0.005530
37.814709	0.005566
37.986122	0.005597
38.150745	0.005610
38.318676	0.005645
38.483887	0.005683
38.648434	0.005715
38.820301	0.005750
38.984806	0.005760
39.153133	0.005794
39.318203	0.005826
39.486229	0.005857
39.651287	0.005878
39.822411	0.005917
39.987526	0.005925
