Bias Voltage (V)	Probe Current (A)
5.715939	-0.000154
5.880988	-0.000152
6.048648	-0.000150
6.213536	-0.000148
6.381900	-0.000145
6.546990	-0.000140
6.711875	-0.000142
6.883205	-0.000138
7.048060	-0.000134
7.216455	-0.000132
7.381317	-0.000129
7.552839	-0.000126
7.717494	-0.000124
7.885159	-0.000121
8.050336	-0.000117
8.215305	-0.000114
8.386936	-0.000109
8.551551	-0.000107
8.719507	-0.000104
8.884706	-0.000100
9.053347	-9.373160E-5
9.219244	-9.076167E-5
9.387627	-8.572533E-5
9.552922	-8.139269E-5
9.717111	-7.487508E-5
9.886271	-7.004366E-5
10.050610	-6.511176E-5
10.222724	-5.769627E-5
10.387769	-5.151476E-5
10.556115	-4.241344E-5
10.720681	-3.459814E-5
10.892138	-2.641045E-5
11.057711	-1.775925E-5
11.222950	-6.060869E-6
11.390616	5.064440E-6
11.555928	1.713372E-5
11.727250	3.280822E-5
11.892738	4.798178E-5
12.060919	6.662145E-5
12.225861	8.559127E-5
12.396719	0.000106
12.561449	0.000128
12.722770	0.000153
12.894724	0.000185
13.060460	0.000221
13.229225	0.000256
13.395166	0.000295
13.567322	0.000338
13.732224	0.000387
13.900092	0.000440
14.068107	0.000497
14.231977	0.000552
14.403312	0.000614
14.568736	0.000684
14.739273	0.000751
14.904568	0.000811
15.053797	0.000865
15.145802	0.000889
15.408641	0.000904
15.575160	0.001008
15.739088	0.001085
15.910670	0.001158
16.073898	0.001214
16.244478	0.001286
16.409649	0.001353
16.579451	0.001430
16.745802	0.001488
16.917479	0.001536
17.082808	0.001593
17.251678	0.001629
17.415653	0.001705
17.581905	0.001716
17.754089	0.001798
17.918821	0.001835
18.086637	0.001865
18.252253	0.001904
18.423948	0.001960
18.590584	0.001980
18.760178	0.002033
18.923729	0.002038
19.087393	0.002077
19.262606	0.002151
19.422316	0.002161
19.596598	0.002217
19.761448	0.002215
19.929186	0.002258
20.094986	0.002269
20.267960	0.002291
20.432251	0.002334
20.595631	0.002315
20.768003	0.002412
20.932465	0.002418
21.103930	0.002423
21.268440	0.002476
21.437386	0.002483
21.600559	0.002472
21.775236	0.002513
21.939880	0.002587
22.105309	0.002559
22.273401	0.002592
22.440241	0.002591
22.610329	0.002623
22.772581	0.002671
22.943466	0.002658
23.112177	0.002678
23.279057	0.002757
23.443941	0.002743
23.609488	0.002797
23.781000	0.002804
23.947102	0.002810
24.113985	0.002840
24.281618	0.002829
24.452488	0.002856
24.616657	0.002897
24.785860	0.002874
24.950916	0.002910
25.117573	0.002903
25.289125	0.002945
25.452553	0.002968
25.625044	0.002917
25.786785	0.002986
25.958782	0.002997
26.125126	0.003007
26.296118	0.003069
26.458759	0.003044
26.625219	0.003078
26.790426	0.003082
26.958649	0.003101
27.131796	0.003142
27.292868	0.003145
27.461136	0.003148
27.624893	0.003117
27.798960	0.003158
27.965069	0.003131
28.127686	0.003196
28.294945	0.003208
28.464468	0.003226
28.632050	0.003269
28.798357	0.003228
28.964584	0.003279
29.131290	0.003285
29.299156	0.003237
29.464661	0.003272
29.626986	0.003339
29.798275	0.003361
29.963320	0.003331
30.133577	0.003320
30.298525	0.003367
30.470366	0.003409
30.634205	0.003369
30.803162	0.003399
30.966780	0.003435
31.130877	0.003430
31.302116	0.003489
31.468481	0.003490
31.637732	0.003474
31.802135	0.003508
31.972862	0.003500
32.138248	0.003567
32.305244	0.003568
32.468269	0.003568
32.635265	0.003561
32.801590	0.003645
32.970474	0.003609
33.139454	0.003628
33.304684	0.003664
33.474434	0.003664
33.637314	0.003672
33.810074	0.003720
33.975147	0.003731
34.139786	0.003708
34.306854	0.003756
34.473320	0.003722
34.644901	0.003762
34.810574	0.003769
34.975250	0.003808
35.143154	0.003850
35.312992	0.003836
35.478603	0.003871
35.643070	0.003803
35.809803	0.003937
35.976837	0.003930
36.145771	0.003955
36.307301	0.003927
36.480373	0.003973
36.646019	0.003986
36.812767	0.004006
36.976887	0.004011
37.140137	0.004042
37.315582	0.004063
37.481060	0.004106
37.648483	0.004087
37.808342	0.004118
37.980904	0.004207
38.148296	0.004194
38.314583	0.004180
38.483009	0.004190
38.647133	0.004219
38.818439	0.004215
38.982475	0.004220
39.150993	0.004299
39.314503	0.004313
39.484085	0.004285
39.649326	0.004343
39.820362	0.004353
39.985085	0.004395
