Bias Voltage (V)	Probe Current (A)
23.782150	0.003076
23.948864	0.003096
24.116653	0.003172
24.279705	0.003330
24.454439	0.003142
24.618677	0.003076
24.784763	0.003406
24.954332	0.003382
25.118698	0.003217
25.291864	0.003310
25.454668	0.003303
25.623323	0.003508
25.788013	0.003482
25.961554	0.003449
26.124262	0.003239
26.294224	0.003401
26.458559	0.003596
26.626143	0.003413
26.793825	0.003501
26.958227	0.003437
27.129908	0.003405
27.293697	0.003705
27.462727	0.003565
27.628487	0.003632
27.801128	0.003737
27.963348	0.003459
28.125059	0.003800
28.295113	0.003916
28.461823	0.003685
28.629148	0.003827
28.800493	0.003616
28.963919	0.003858
29.129631	0.003806
29.301434	0.003907
29.462141	0.003597
29.625895	0.004030
29.802755	0.004013
29.969088	0.003783
30.133631	0.003783
30.300785	0.003940
30.468374	0.003858
30.633467	0.004121
30.801741	0.004082
30.967304	0.003811
31.134459	0.004045
31.303368	0.004269
31.471718	0.003732
31.638487	0.004080
31.796894	0.004193
31.971308	0.004346
32.141533	0.004020
32.307796	0.004169
32.470139	0.004172
32.634296	0.004051
32.801579	0.004305
32.966900	0.004153
33.138687	0.004271
33.304077	0.004258
33.468357	0.004322
33.640957	0.004158
33.809746	0.004198
33.977619	0.004316
34.139217	0.004324
34.307682	0.004205
34.473652	0.004291
34.642189	0.004447
34.810349	0.004138
34.976925	0.004278
35.141724	0.004358
35.310226	0.004549
35.479691	0.004571
35.645958	0.004413
35.811523	0.004383
35.978577	0.004546
36.143139	0.004595
36.306614	0.004766
36.481770	0.004328
36.642967	0.004505
36.810047	0.004656
36.975868	0.004649
37.144234	0.004738
37.315479	0.004580
37.477345	0.004899
37.651855	0.004630
37.810017	0.004831
37.984451	0.004788
38.149223	0.004829
38.315453	0.004926
38.482342	0.004820
38.644077	0.004783
38.819469	0.005088
38.986240	0.004896
39.151817	0.004997
39.316883	0.004983
39.483860	0.004839
39.650955	0.004639
39.819447	0.005179
39.984283	0.005240
