Bias Voltage (V)	Probe Current (A)
27.463142	0.003569
27.628317	0.003576
27.799513	0.003618
27.964195	0.003604
28.128765	0.003633
28.297102	0.003677
28.462139	0.003677
28.633799	0.003713
28.798481	0.003712
28.966776	0.003741
29.131842	0.003768
29.299637	0.003771
29.464811	0.003811
29.629446	0.003818
29.800919	0.003842
29.965839	0.003861
30.133783	0.003867
30.298744	0.003888
30.470249	0.003934
30.635315	0.003929
30.803642	0.003984
30.968225	0.003991
31.133360	0.004014
31.304749	0.004052
31.469240	0.004049
31.637875	0.004070
31.802187	0.004098
31.973757	0.004131
32.138592	0.004150
32.307041	0.004171
32.471947	0.004183
32.636562	0.004195
32.805195	0.004227
32.969807	0.004246
33.141350	0.004282
33.306042	0.004286
33.474522	0.004325
33.639256	0.004330
33.810806	0.004373
33.975658	0.004398
34.140285	0.004401
34.308807	0.004414
34.474007	0.004454
34.645412	0.004484
34.809799	0.004515
34.977989	0.004535
35.142601	0.004547
35.314381	0.004615
35.479267	0.004604
35.644135	0.004631
35.812145	0.004662
35.977085	0.004686
36.145576	0.004725
36.310490	0.004725
36.481728	0.004757
36.646420	0.004768
36.814735	0.004815
36.979996	0.004815
37.144726	0.004835
37.316254	0.004894
37.481152	0.004910
37.649529	0.004953
37.814400	0.004947
37.985806	0.004998
38.150539	0.005012
38.318317	0.005054
38.483410	0.005069
38.648220	0.005081
38.819965	0.005121
38.984463	0.005144
39.152618	0.005166
39.317413	0.005185
39.486237	0.005206
39.650906	0.005251
39.822174	0.005286
39.987595	0.005295
